Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
109 RIEL AVE,8004791200,OS-One Storey,2020,11,"$239,900","$246,900"
125 RIEL AVE,8004791800,OS-One Storey,2020,12,"$314,000","$320,900"
130 RIEL AVE,8004842900,OS-One Storey,2019,8,"$265,000","$289,900"
248 RIEL AVE,8004820000,OS-One Storey,2019,3,"$355,000","$389,100"
291 RIEL AVE,8004350100,TL-3 Level Split,2020,7,"$346,291","$366,700"
316 RIEL AVE,8004623200,TL-3 Level Split,2019,5,"$370,500","$405,700"
308 RIVER RD,8004630000,TS-Two Storey,2019,8,"$352,500","$385,600"
435 RIVER RD,8004963200,TS-Two Storey,2020,6,"$525,000","$560,200"
525 RIVER RD,8081221120,TS-Two Storey,2020,8,"$336,000","$353,500"
717 RIVER RD,8005478600,OS-One Storey,2020,5,"$300,000","$322,200"
43 RIVER POINTE DR,8008140400,OS-One Storey,2019,6,"$508,000","$556,300"
70 RIVER POINTE DR,8008114400,TS-Two Storey,2019,6,"$825,000","$903,400"
122 RIVER POINTE DR,8008119000,TS-Two Storey,2019,8,"$720,000","$787,700"
130 RIVER POINTE DR,8008119400,TS-Two Storey,2019,12,"$960,000","$1,048,300"
158 RIVER POINTE DR,8008120800,TS-Two Storey,2019,6,"$787,000","$861,800"
158 RIVER POINTE DR,8008120800,TS-Two Storey,2020,10,"$819,000","$849,300"
36 RIVERBEND AVE,8005003100,OS-One Storey,2019,7,"$408,000","$446,400"
68 RIVERBEND AVE,8004998500,OS-One Storey,2019,9,"$345,000","$377,100"
91 RIVERBEND AVE,8020969500,OS-One Storey,2020,7,"$320,000","$338,900"
22 RIVERHAVEN GROVE,8020974300,TS-Two Storey,2019,4,"$550,000","$602,800"
30 RIVERHAVEN GROVE,8020974500,TS-Two Storey,2019,9,"$630,000","$688,600"
86 RIVERHAVEN GROVE,8020975900,TS-Two Storey,2020,8,"$580,000","$610,200"
26 ROBERTSON CRES,8004862900,OS-One Storey,2020,10,"$352,500","$365,500"
30 ROBERTSON CRES,8004863100,BL-Bi-Level,2020,10,"$362,000","$375,400"
47 ROBERTSON CRES,8004793600,OS-One Storey,2019,5,"$295,000","$323,000"
67 ROBERTSON CRES,8081225230,OS-One Storey,2019,10,"$312,000","$341,000"
75 ROBERTSON CRES,8004867500,OS-One Storey,2020,2,"$320,000","$348,800"
91 ROBERTSON CRES,8004866700,BL-Bi-Level,2019,3,"$292,000","$320,000"
35 SANDRALIN BAY,8004395200,OS-One Storey,2020,10,"$351,000","$364,000"
40 SETTLERS RD,8008124400,TS-Two Storey,2020,7,"$650,000","$688,400"
64 SETTLERS RD,8008126600,TS-Two Storey,2019,12,"$480,000","$524,200"
35 ST GERMAIN ST,8004637600,OS-One Storey,2020,7,"$410,000","$434,200"
46 ST GERMAIN ST,8004635200,BL-Bi-Level,2021,3,"$390,000","$390,000"
15 WARRENDALE PL,8004401100,OS-One Storey,2019,1,"$385,000","$422,700"
6 WEEPING WILLOW DR,8004808400,BL-Bi-Level,2019,5,"$317,500","$347,700"
24 WINSLOW DR,8004938500,TS-Two Storey,2020,9,"$511,024","$533,500"
31 WINSLOW DR,8005409300,BL-Bi-Level,2020,11,"$360,000","$370,400"
47 WINSLOW DR,8005408500,BL-Bi-Level,2020,2,"$302,000","$329,200"
140 WINSLOW DR,8004899400,TO-Two/One Storey,2019,6,"$425,000","$465,400"
202 WINSLOW DR,8004698000,TO-Two/One Storey,2020,4,"$396,000","$428,500"
19 WOODLAWN AVE,8005053700,TS-Two Storey,2019,7,"$429,900","$470,300"
29 WOODLAWN AVE,8005053100,OS-One Storey,2019,11,"$535,000","$584,200"
58 WOODLAWN AVE,8005011800,OS-One Storey,2020,1,"$435,000","$474,600"
64 WOODLAWN AVE,8005011300,FL-4 Level Split,2019,12,"$435,000","$475,000"
92 WOODLAWN AVE,8005006100,TS-Two Storey,2020,12,"$620,000","$633,600"
94 WOODLAWN AVE,8005005700,OS-One Storey,2019,12,"$560,000","$611,500"
97 WOODLAWN AVE,8004993000,TS-Two Storey,2020,9,"$590,000","$616,000"
136 WOODLAWN AVE,8004973800,OS-One Storey,2019,8,"$210,000","$229,700"
154 WOODLAWN AVE,8004969500,OS-One Storey,2020,2,"$390,000","$425,100"
160 WOODLAWN AVE,8004969100,BL-Bi-Level,2020,4,"$443,000","$479,300"
174 WOODLAWN AVE,8004967700,FL-4 Level Split,2019,7,"$400,100","$437,700"
50 ARDEN AVE,8004019800,OS-One Storey,2019,5,"$340,000","$372,300"
61 ARDEN AVE,8003992900,FL-4 Level Split,2020,10,"$376,550","$390,500"
67 ARDEN AVE,8003993200,OS-One Storey,2019,6,"$299,900","$328,400"
111 ARDEN AVE,8003990300,OS-One Storey,2019,5,"$268,000","$293,500"
121 ARDEN AVE,8003984800,OS-One Storey,2019,12,"$316,000","$345,100"
133 ARDEN AVE,8003985200,OS-One Storey,2019,7,"$316,000","$345,700"
139 ARDEN AVE,8003985500,OS-One Storey,2019,6,"$310,000","$339,500"
69 BARRINGTON AVE,8003378700,OS-One Storey,2020,4,"$283,000","$306,200"
80 BARRINGTON AVE,8003367400,OS-One Storey,2020,7,"$315,000","$333,600"
102 BARRINGTON AVE,8003366300,OS-One Storey,2019,8,"$345,000","$377,400"
122 BARRINGTON AVE,8003463000,OS-One Storey,2019,2,"$275,000","$301,700"
143 BARRINGTON AVE,8003450000,OS-One Storey,2019,7,"$307,000","$335,900"
145 BARRINGTON AVE,8003450500,TS-Two Storey,2019,9,"$356,000","$389,100"
152 BARRINGTON AVE,8003420000,OS-One Storey,2019,6,"$310,000","$339,500"
46 BETHUNE WAY,8004007000,TS-Two Storey,2019,8,"$440,000","$481,400"
75 BETHUNE WAY,8004031200,OH-One & 1/2 Storey,2019,5,"$416,400","$456,000"
78 BETHUNE WAY,8004057300,TS-Two Storey,2020,12,"$420,000","$429,200"
91 BETHUNE WAY,8004032600,TS-Two Storey,2020,9,"$365,000","$381,100"
20 CABOT CRES,8003569500,TL-3 Level Split,2019,9,"$358,000","$391,300"
41 CABOT CRES,8003589000,OS-One Storey,2020,9,"$348,800","$364,100"
45 CABOT CRES,8003588000,OS-One Storey,2019,11,"$337,500","$368,600"
54 CABOT CRES,8003561000,OS-One Storey,2020,1,"$294,000","$320,800"
107 CROFTON BAY,8003502500,OS-One Storey,2019,5,"$295,000","$323,000"
155 CROFTON BAY,8003526500,OS-One Storey,2020,12,"$325,000","$332,200"
160 CROFTON BAY,8003528500,OS-One Storey,2020,11,"$315,000","$324,100"
161 CROFTON BAY,8003525000,TL-3 Level Split,2020,10,"$323,000","$335,000"
177 CROFTON BAY,8003521000,OS-One Storey,2020,12,"$345,177","$352,800"
179 CROFTON BAY,8003520500,OS-One Storey,2020,2,"$375,000","$408,800"
14 DARWIN ST,8004030600,TO-Two/One Storey,2020,11,"$541,000","$556,700"
22 DARWIN ST,8004052900,TS-Two Storey,2019,9,"$475,000","$519,200"
47 HARDY BAY,8003974600,TS-Two Storey,2020,10,"$590,000","$611,800"
23 HARRY WYATT PL,8003976000,TO-Two/One Storey,2020,1,"$410,000","$447,300"
30 HARRY WYATT PL,8003970600,TS-Two Storey,2020,6,"$516,000","$550,600"
38 HARRY WYATT PL,8003970200,TS-Two Storey,2020,9,"$528,000","$551,200"
46 HARRY WYATT PL,8003980600,TS-Two Storey,2019,9,"$455,000","$497,300"
74 HARRY WYATT PL,8003979000,TS-Two Storey,2021,3,"$665,000","$665,000"
11 JAQUET BAY,8003962600,TS-Two Storey,2019,10,"$491,000","$536,700"
31 JAQUET BAY,8003961600,TS-Two Storey,2019,11,"$425,000","$464,100"
3 KILMARNOCK BAY,8003945300,TS-Two Storey,2019,11,"$642,000","$701,100"
19 KILMARNOCK BAY,8003944100,TS-Two Storey,2019,10,"$605,000","$661,300"
85 MOORE AVE,8003325700,OS-One Storey,2020,8,"$320,000","$336,600"
109 MOORE AVE,8003326600,OS-One Storey,2019,5,"$331,000","$362,400"
134 MOORE AVE,8003499000,OS-One Storey,2019,1,"$310,000","$340,400"
154 MOORE AVE,8003494000,OS-One Storey,2019,2,"$295,000","$323,600"
179 MOORE AVE,8003412000,BL-Bi-Level,2019,6,"$351,000","$384,300"
230 MOORE AVE,8003638500,TS-Two Storey,2021,1,"$500,000","$507,000"
79 PARKVILLE DR,8003304500,OS-One Storey,2020,6,"$303,000","$323,300"
94 PARKVILLE DR,8003997500,OS-One Storey,2020,8,"$289,000","$304,000"
106 PARKVILLE DR,8003997200,OS-One Storey,2019,3,"$293,000","$321,100"
119 PARKVILLE DR,8003576500,OS-One Storey,2020,11,"$355,000","$365,300"
125 PARKVILLE DR,8003578000,OS-One Storey,2020,12,"$271,500","$277,500"
131 PARKVILLE DR,8003579500,OS-One Storey,2019,7,"$300,000","$328,200"
137 PARKVILLE DR,8003581000,OS-One Storey,2019,5,"$342,500","$375,000"
174 PARKVILLE DR,8003984000,OS-One Storey,2020,7,"$385,000","$407,700"
214 PARKVILLE BAY,8003990900,OS-One Storey,2019,1,"$362,500","$398,000"
244 PARKVILLE BAY,8003984600,TL-3 Level Split,2020,3,"$409,000","$445,800"
248 PARKVILLE BAY,8003984400,TL-3 Level Split,2019,3,"$335,000","$367,200"
4 RIVER RD,8003635000,TS-Two Storey,2021,1,"$1,600,000","$1,622,400"
43 RIVER RD,8003606300,TS-Two Storey,2020,2,"$310,000","$337,900"
45 RIVER RD,8003606000,TS-Two Storey,2020,8,"$374,900","$394,400"
50 RIVER RD,8003641500,TO-Two/One Storey,2020,11,"$376,000","$386,900"
60 RIVER RD,8003642500,TO-Two/One Storey,2020,4,"$628,000","$679,500"
20 ST MICHAEL RD,8004075900,TS-Two Storey,2019,2,"$260,000","$285,200"
51 ST MICHAEL RD,8004061700,OS-One Storey,2019,3,"$245,000","$268,500"
113 ST MICHAEL RD,8004074000,OS-One Storey,2019,4,"$252,000","$276,200"
117 ST MICHAEL RD,8004050700,OS-One Storey,2019,11,"$315,000","$344,000"
119 ST MICHAEL RD,8004050400,OS-One Storey,2019,7,"$229,000","$250,500"
182 ST MICHAEL RD,8003869500,BL-Bi-Level,2019,2,"$318,000","$348,800"
230 ST MICHAEL RD,8003863500,BL-Bi-Level,2020,4,"$320,500","$346,800"
242 ST MICHAEL RD,8003862000,OS-One Storey,2019,1,"$264,000","$289,900"
255 ST MICHAEL RD,8003830500,OS-One Storey,2020,6,"$365,000","$389,500"
283 ST MICHAEL RD,8003834000,OS-One Storey,2019,9,"$340,000","$371,600"
76 ST VITAL RD,8003377500,OH-One & 1/2 Storey,2019,8,"$221,100","$241,900"
78 ST VITAL RD,8003377100,OS-One Storey,2019,8,"$200,000","$218,800"
80 ST VITAL RD,8003376600,OS-One Storey,2021,2,"$262,000","$263,800"
88 ST VITAL RD,8003374500,OS-One Storey,2019,1,"$240,000","$263,500"
98 ST VITAL RD,8003371700,TS-Two Storey,2020,8,"$457,000","$480,800"
108 ST VITAL RD,8003442500,OS-One Storey,2020,10,"$229,900","$238,400"
120 ST VITAL RD,8003440000,OS-One Storey,2021,3,"$215,000","$215,000"
128 ST VITAL RD,8003438000,OS-One Storey,2019,9,"$171,000","$186,900"
128 ST VITAL RD,8003438000,OS-One Storey,2020,10,"$234,000","$242,700"
134 ST VITAL RD,8003436800,OS-One Storey,2020,8,"$220,000","$231,400"
178 ST VITAL RD,8003393500,TS-Two Storey,2019,7,"$367,500","$402,000"
3 TRACY CRES,8003843000,OS-One Storey,2020,9,"$330,000","$344,500"
43 TRACY CRES,8003838000,OS-One Storey,2019,12,"$400,043","$436,800"
2 TRITON BAY,8003601500,OS-One Storey,2019,6,"$295,000","$323,000"
10 TRITON BAY,8003599500,OS-One Storey,2020,8,"$353,000","$371,400"
23 TRITON BAY,8003620000,OS-One Storey,2020,7,"$415,000","$439,500"
43 TRITON BAY,8003625000,OS-One Storey,2020,5,"$333,000","$357,600"
47 TRITON BAY,8003626000,OS-One Storey,2019,6,"$295,000","$323,000"
2 WAKEFIELD BAY,8003481000,OS-One Storey,2019,3,"$330,000","$361,700"
7 WEAVER BAY,8003536500,OS-One Storey,2021,3,"$386,000","$386,000"
20 WEAVER BAY,8003545500,TL-3 Level Split,2020,8,"$319,900","$336,500"
33 WEAVER BAY,8003573000,TL-3 Level Split,2019,8,"$300,000","$328,200"
65 WEAVER BAY,8003999400,OS-One Storey,2019,11,"$357,000","$389,800"
69 WOODBURY DR,8003368100,OS-One Storey,2019,8,"$293,000","$320,500"
72 WOODBURY DR,8003324500,TS-Two Storey,2019,10,"$357,000","$390,200"
82 WOODBURY DR,8003323800,BL-Bi-Level,2020,3,"$325,000","$354,300"
91 WOODBURY DR,8003369300,OS-One Storey,2021,3,"$390,000","$390,000"
220 DUNKIRK DR,8002407000,OS-One Storey,2019,5,"$512,500","$561,200"
274 DUNKIRK DR,8002934000,BL-Bi-Level,2020,9,"$540,000","$563,800"
10 SALME DR,8002879000,FL-4 Level Split,2019,5,"$460,000","$503,700"
53 SALME DR,8002884800,OS-One Storey,2020,11,"$1,225,000","$1,260,500"
118 SALME DR,8002873000,TS-Two Storey,2021,3,"$565,000","$565,000"
93 ST VITAL RD,8002898600,OS-One Storey,2019,6,"$355,000","$388,700"
161 ST VITAL RD,8002861000,OS-One Storey,2020,4,"$330,000","$357,100"
17 TOD DR,8002892800,OS-One Storey,2020,11,"$555,000","$571,100"
26 TOD DR,8002895600,OS-One Storey,2021,1,"$397,000","$402,600"
32 TOD DR,8002894800,TL-3 Level Split,2019,11,"$372,500","$406,800"
37 TOD DR,8002890800,OS-One Storey,2019,7,"$500,682","$547,700"
77 VICTORIA CRES,8002824000,OH-One & 1/2 Storey,2020,3,"$598,800","$652,700"
292 VICTORIA CRES,8002835400,TO-Two/One Storey,2020,12,"$706,000","$721,500"
339 VICTORIA CRES,8002853500,TO-Two/One Storey,2020,9,"$718,800","$750,400"
342 VICTORIA CRES,8002869500,TS-Two Storey,2019,8,"$905,342","$990,400"
501 VICTORIA GROVE,8002825900,TS-Two Storey,2020,3,"$1,145,000","$1,248,100"
554 VICTORIA GROVE,8021233400,OS-One Storey,2021,2,"$980,000","$986,900"
27 ABBOTSFORD CRES,8005104300,BL-Bi-Level,2019,8,"$368,000","$402,600"
27 ABBOTSFORD CRES,8005104300,BL-Bi-Level,2020,8,"$368,000","$387,100"
29 ABBOTSFORD CRES,8005104500,OS-One Storey,2019,8,"$353,000","$386,200"
39 ABBOTSFORD CRES,8005107000,OS-One Storey,2020,6,"$347,000","$370,200"
49 ABBOTSFORD CRES,8005129800,OS-One Storey,2019,10,"$295,000","$322,400"
59 ABBOTSFORD CRES,8005131800,OS-One Storey,2020,2,"$303,500","$330,800"
61 ABBOTSFORD CRES,8005132200,OS-One Storey,2020,7,"$291,000","$308,200"
62 ABBOTSFORD CRES,8005137300,OS-One Storey,2019,3,"$315,000","$345,200"
65 ABBOTSFORD CRES,8005132800,TS-Two Storey,2019,6,"$339,350","$371,600"
81 ABBOTSFORD CRES,8005157900,OS-One Storey,2019,7,"$265,000","$289,900"
53 BECKINSALE BAY,8005642800,BL-Bi-Level,2020,9,"$345,000","$360,200"
54 BECKINSALE BAY,8005573300,OS-One Storey,2019,9,"$360,000","$393,500"
174 BECKINSALE BAY,8005560600,TS-Two Storey,2019,7,"$325,000","$355,600"
189 BECKINSALE BAY,8005531600,OS-One Storey,2019,4,"$292,000","$320,000"
190 BECKINSALE BAY,8005532200,OS-One Storey,2020,7,"$299,900","$317,600"
34 GREENWOOD AVE,8005081100,OS-One Storey,2019,10,"$285,000","$311,500"
37 GREENWOOD AVE,8005074800,OS-One Storey,2019,7,"$315,000","$344,600"
75 GREENWOOD AVE,8005113300,OS-One Storey,2020,9,"$383,000","$399,900"
131 GREENWOOD AVE,8005140400,OS-One Storey,2020,10,"$365,000","$378,500"
176 GREENWOOD AVE,8005173300,OS-One Storey,2020,10,"$334,000","$346,400"
140 HAZELWOOD CRES,8005146600,OS-One Storey,2019,5,"$264,000","$289,100"
182 HAZELWOOD CRES,8005182000,BL-Bi-Level,2021,1,"$330,000","$334,600"
15 IOWA ST,8006756000,OS-One Storey,2020,12,"$385,000","$393,500"
10 KERWELL PL,8005624500,TL-3 Level Split,2020,8,"$318,000","$334,500"
40 NAKOMIS BAY,8005088900,OS-One Storey,2019,8,"$315,000","$344,600"
195 NOVAVISTA DR,8005614700,TS-Two Storey,2020,7,"$252,000","$266,900"
225 NOVAVISTA DR,8005615800,BL-Bi-Level,2019,8,"$250,000","$273,500"
247 NOVAVISTA DR,8005616500,OS-One Storey,2019,7,"$235,000","$257,100"
265 NOVAVISTA DR,8005617100,OS-One Storey,2020,8,"$230,000","$242,000"
277 NOVAVISTA DR,8005617500,OS-One Storey,2020,4,"$275,000","$297,600"
3 SCOTSBOROUGH PL,8005576000,OS-One Storey,2019,9,"$301,800","$329,900"
11 SCOTSBOROUGH PL,8005575200,TS-Two Storey,2020,7,"$340,000","$360,100"
35 VISTA AVE,8005485600,OS-One Storey,2020,12,"$371,000","$379,200"
115 VISTA AVE,8005489200,OS-One Storey,2019,9,"$340,000","$371,600"
118 VISTA AVE,8005566900,OS-One Storey,2020,10,"$425,000","$440,700"
202 VISTA AVE,8006764000,TS-Two Storey,2020,8,"$367,000","$386,100"
22 WOODYDELL AVE,8005098100,BL-Bi-Level,2019,11,"$363,000","$396,400"
