Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
31 PENTICTON BAY,6044287000,OS-ONE STOREY,2017,6,"$286,000","$290,900"
35 PENTICTON BAY,6044289000,OS-ONE STOREY,2016,9,"$285,000","$294,700"
42 PENTICTON BAY,6044316000,FL-4 LEVEL SPLIT,2016,4,"$327,000","$341,400"
53 PENTICTON BAY,6044298000,FL-4 LEVEL SPLIT,2016,12,"$283,000","$290,900"
5 PETERBORO BAY,6044331000,OS-ONE STOREY,2016,5,"$225,000","$234,500"
5 PETERBORO BAY,6044331000,OS-ONE STOREY,2016,12,"$330,000","$339,200"
6 PETERBORO BAY,6044384000,TL-3 LEVEL SPLIT,2017,9,"$330,000","$333,600"
9 PETERBORO BAY,6044333000,TL-3 LEVEL SPLIT,2017,8,"$295,000","$298,800"
23 PETERBORO BAY,6044340000,OS-ONE STOREY,2017,11,"$285,000","$287,300"
27 PETERBORO BAY,6044342000,TS-TWO STOREY,2018,2,"$305,000","$305,600"
29 PETERBORO BAY,6044343000,OS-ONE STOREY,2016,10,"$280,000","$289,000"
35 PETERBORO BAY,6044346000,OS-ONE STOREY,2018,3,"$250,000","$250,000"
276 SPEERS RD,6042843000,OS-ONE STOREY,2016,6,"$259,000","$269,400"
340 SPEERS RD,6041694000,OS-ONE STOREY,2018,3,"$270,000","$270,000"
417 SPEERS RD,6041558000,OS-ONE STOREY,2017,4,"$325,000","$331,800"
472 SPEERS RD,6044602500,OS-ONE STOREY,2016,10,"$297,000","$306,500"
4 VINCENT MASSEY BLVD,6022903000,OS-ONE STOREY,2017,5,"$309,900","$315,800"
12 VINCENT MASSEY BLVD,6022905000,OS-ONE STOREY,2017,7,"$255,000","$258,800"
21 VINCENT MASSEY BLVD,6022890700,OS-ONE STOREY,2016,10,"$277,000","$285,900"
47 VINCENT MASSEY BLVD,6022892000,OS-ONE STOREY,2018,2,"$270,000","$270,500"
48 VINCENT MASSEY BLVD,6023532300,OS-ONE STOREY,2017,9,"$250,000","$252,800"
50 VINCENT MASSEY BLVD,6023532500,OS-ONE STOREY,2017,8,"$245,000","$248,200"
66 VINCENT MASSEY BLVD,6023534500,BL-BI-LEVEL,2016,7,"$262,000","$272,000"
8 WESTMOUNT BAY,6043488000,OS-ONE STOREY,2016,4,"$314,000","$327,800"
19 WESTMOUNT BAY,6043475000,OS-ONE STOREY,2017,10,"$250,000","$252,300"
49 WESTMOUNT BAY,6043561000,OS-ONE STOREY,2017,11,"$298,000","$300,400"
396 WESTMOUNT DR,6043382000,OS-ONE STOREY,2016,5,"$282,500","$294,400"
405 WESTMOUNT DR,6043322000,TL-3 LEVEL SPLIT,2016,11,"$280,000","$288,400"
18 BRAMBLEFORDE CRES,8006638200,TS-TWO STOREY,2017,7,"$430,000","$436,500"
22 BRAMBLEFORDE CRES,8006638000,TS-TWO STOREY,2018,2,"$425,900","$426,800"
34 BRAMBLEFORDE CRES,8006637400,OS-ONE STOREY,2016,4,"$399,000","$416,600"
62 BRAMBLEFORDE CRES,8006636000,OS-ONE STOREY,2017,12,"$590,000","$593,500"
6 EASY ST,8006254000,OS-ONE STOREY,2017,11,"$370,000","$373,000"
14 EASY ST,8006254400,OS-ONE STOREY,2017,7,"$353,000","$358,300"
35 EASY ST,8006252400,OS-ONE STOREY,2017,12,"$355,000","$357,100"
39 EASY ST,8006252600,TO-TWO/ONE STOREY,2017,6,"$429,900","$437,200"
146 EASY ST,8005996900,TS-TWO STOREY,2017,9,"$420,000","$424,600"
158 EASY ST,8006643000,OS-ONE STOREY,2016,10,"$447,000","$461,300"
3 FLORIAN PL,8006641200,TS-TWO STOREY,2017,11,"$524,977","$529,200"
2 HEDGEWOOD COVE,8021120500,BL-BI-LEVEL,2016,12,"$470,000","$483,200"
14 HEDGEWOOD COVE,8021120800,OS-ONE STOREY,2016,11,"$710,000","$731,300"
18 HEDGEWOOD COVE,8021120900,OS-ONE STOREY,2017,7,"$480,000","$487,200"
7 KARA COVE,8006244600,TS-TWO STOREY,2017,6,"$419,000","$426,100"
98 MARDENA CRES,8021115700,TO-TWO/ONE STOREY,2016,11,"$525,250","$541,000"
111 MARDENA CRES,8021119200,OS-ONE STOREY,2016,3,"$488,000","$510,000"
3 MARINE DR,8021125900,OS-ONE STOREY,2016,10,"$735,000","$758,500"
19 MARINE DR,8021126300,TS-TWO STOREY,2016,5,"$540,000","$562,700"
43 MARINE DR,8021126900,TS-TWO STOREY,2017,4,"$852,000","$869,900"
63 MARINE DR,8021127400,TS-TWO STOREY,2017,6,"$795,000","$808,500"
75 MARINE DR,8021127700,OS-ONE STOREY,2016,10,"$850,000","$877,200"
115 MARINE DR,8021128700,OS-ONE STOREY,2016,7,"$885,500","$919,100"
133 MARINE DR,8021131900,TS-TWO STOREY,2017,3,"$799,000","$817,400"
137 MARINE DR,8021132000,OS-ONE STOREY,2016,8,"$547,500","$567,200"
162 MARINE DR,8021129100,TS-TWO STOREY,2017,9,"$755,000","$763,300"
27 MARVAN COVE,8021122800,OS-ONE STOREY,2016,8,"$800,000","$828,800"
39 MARVAN COVE,8021122500,OS-ONE STOREY,2016,7,"$445,000","$461,900"
138 NORMAND PARK DR,8006240800,OS-ONE STOREY,2017,9,"$404,000","$408,400"
39 PORTSIDE DR,8021123600,TS-TWO STOREY,2017,5,"$565,000","$575,700"
67 PORTSIDE DR,8021124300,OS-ONE STOREY,2016,12,"$671,800","$690,600"
91 PORTSIDE DR,8021124900,TS-TWO STOREY,2016,10,"$725,000","$748,200"
124 PORTSIDE DR,8021121800,TS-TWO STOREY,2016,10,"$610,000","$629,500"
140 PORTSIDE DR,8021122200,TS-TWO STOREY,2016,12,"$638,000","$655,900"
72 REDVIEW DR,8006641800,TS-TWO STOREY,2017,4,"$410,000","$418,600"
95 REDVIEW DR,8006247400,OS-ONE STOREY,2016,7,"$376,000","$390,300"
103 REDVIEW DR,8006247000,TS-TWO STOREY,2016,2,"$665,000","$696,300"
107 REDVIEW DR,8006246800,TS-TWO STOREY,2017,2,"$425,000","$435,200"
143 REDVIEW DR,8006030000,OH-ONE & 1/2 STOREY,2016,8,"$490,000","$507,600"
147 REDVIEW DR,8006030800,OS-ONE STOREY,2016,3,"$496,250","$518,600"
46 VAN HULL WAY,8006012600,OS-ONE STOREY,2016,8,"$550,000","$569,800"
94 VAN HULL WAY,8006010200,OS-ONE STOREY,2016,6,"$549,000","$571,000"
22 YACHTS COVE,8021130300,TS-TWO STOREY,2016,12,"$760,000","$781,300"
7 ACTON PL,8007928200,FL-4 LEVEL SPLIT,2016,8,"$347,000","$359,500"
27 ACTON PL,8007929200,FL-4 LEVEL SPLIT,2016,3,"$316,000","$330,200"
27 ACTON PL,8007929200,FL-4 LEVEL SPLIT,2016,9,"$385,000","$398,100"
31 ACTON PL,8007929400,FL-4 LEVEL SPLIT,2017,8,"$355,000","$359,600"
35 ACTON PL,8007929600,TS-TWO STOREY,2017,7,"$365,000","$370,500"
27 ALBURG DR,8005911900,OS-ONE STOREY,2016,9,"$280,000","$289,500"
27 ALBURG DR,8005911900,OS-ONE STOREY,2017,8,"$286,000","$289,700"
42 ALBURG DR,8007495000,FL-4 LEVEL SPLIT,2018,1,"$305,000","$306,200"
126 ALBURG DR,8006144200,BL-BI-LEVEL,2016,5,"$310,000","$323,000"
146 ALBURG DR,8006143200,FL-4 LEVEL SPLIT,2016,10,"$315,000","$325,100"
147 ALBURG DR,8006137200,TS-TWO STOREY,2017,4,"$387,000","$395,100"
174 ALBURG DR,8006141800,FL-4 LEVEL SPLIT,2016,3,"$350,000","$365,800"
178 ALBURG DR,8006141600,BL-BI-LEVEL,2016,10,"$290,000","$299,300"
194 ALBURG DR,8006140800,OS-ONE STOREY,2016,11,"$332,500","$342,500"
210 ALBURG DR,8006140000,TS-TWO STOREY,2017,9,"$349,000","$352,800"
27 ALDGATE RD,8008016300,OS-ONE STOREY,2016,8,"$316,000","$327,400"
58 ALDGATE RD,8007990100,OS-ONE STOREY,2016,7,"$325,500","$337,900"
58 ALDGATE RD,8007990100,OS-ONE STOREY,2017,6,"$320,000","$325,400"
105 ALDGATE RD,8008003700,BL-BI-LEVEL,2016,8,"$312,500","$323,800"
114 ALDGATE RD,8008001300,BL-BI-LEVEL,2017,7,"$328,000","$332,900"
150 ALDGATE RD,8006349900,BL-BI-LEVEL,2017,7,"$339,000","$344,100"
248 ALDGATE RD,8021095800,TS-TWO STOREY,2017,7,"$438,000","$444,600"
249 ALDGATE RD,8021093700,OS-ONE STOREY,2017,8,"$419,000","$424,400"
255 ALDGATE RD,8021093600,TS-TWO STOREY,2016,11,"$469,000","$483,100"
259 ALDGATE RD,8021093500,TS-TWO STOREY,2017,8,"$479,900","$486,100"
263 ALDGATE RD,8021093400,TS-TWO STOREY,2017,6,"$420,000","$427,100"
264 ALDGATE RD,8021096200,OS-ONE STOREY,2016,10,"$371,000","$382,900"
267 ALDGATE RD,8021093300,TS-TWO STOREY,2016,4,"$384,000","$400,900"
11 ASHFORD DR,8007315000,OS-ONE STOREY,2018,2,"$305,000","$305,600"
47 ASHFORD DR,8007306000,OS-ONE STOREY,2016,12,"$312,000","$320,700"
178 ASHFORD DR,8007701800,TS-TWO STOREY,2017,8,"$322,000","$326,200"
206 ASHFORD DR,8007700400,TS-TWO STOREY,2018,3,"$280,000","$280,000"
209 ASHFORD DR,8007725700,FL-4 LEVEL SPLIT,2017,11,"$308,600","$311,100"
217 ASHFORD DR,8007726300,TS-TWO STOREY,2017,7,"$361,500","$366,900"
19 BANTRY PL,8007437000,OS-ONE STOREY,2016,11,"$320,000","$329,600"
27 BANTRY PL,8007434000,BL-BI-LEVEL,2017,6,"$318,000","$323,400"
15 BATTERSEA CLOSE,8081217450,OS-ONE STOREY,2017,7,"$410,000","$416,200"
67 BATTERSEA CLOSE,8081217515,OS-ONE STOREY,2016,5,"$369,000","$384,500"
23 BECONTREE BAY,8008021500,OS-ONE STOREY,2016,7,"$399,000","$414,200"
45 BECONTREE BAY,8008008100,FL-4 LEVEL SPLIT,2017,7,"$445,000","$451,700"
23 BLACKWATER BAY,8007628700,FL-4 LEVEL SPLIT,2017,10,"$379,900","$383,300"
66 BOONE PL,8021090200,TS-TWO STOREY,2016,8,"$498,900","$516,900"
10 BRABANT COVE,8021047200,BL-BI-LEVEL,2016,7,"$400,000","$415,200"
70 BRABANT COVE,8021048700,TS-TWO STOREY,2017,9,"$410,000","$414,500"
38 BRITANNICA RD,8007506000,OS-ONE STOREY,2017,11,"$282,500","$284,800"
50 BRITANNICA RD,8007503000,OS-ONE STOREY,2016,8,"$292,500","$303,000"
61 BRITANNICA RD,8007120700,OS-ONE STOREY,2018,2,"$310,000","$310,600"
69 BRITANNICA RD,8007121100,FL-4 LEVEL SPLIT,2016,8,"$327,900","$339,700"
70 BRITANNICA RD,8007498000,OS-ONE STOREY,2017,5,"$312,100","$318,000"
6 BRIXTON BAY,8007910200,BL-BI-LEVEL,2016,11,"$305,000","$314,200"
14 BRIXTON BAY,8007910600,BL-BI-LEVEL,2017,1,"$368,100","$377,700"
18 BRIXTON BAY,8007910800,TS-TWO STOREY,2016,7,"$370,000","$384,100"
27 BRIXTON BAY,8007905200,BL-BI-LEVEL,2017,8,"$320,000","$324,200"
72 BRIXTON BAY,8007912400,FL-4 LEVEL SPLIT,2017,8,"$340,000","$344,400"
79 BRIXTON BAY,8007907400,OS-ONE STOREY,2017,11,"$293,000","$295,300"
83 BRIXTON BAY,8007907600,BL-BI-LEVEL,2016,12,"$305,000","$313,500"
104 BRIXTON BAY,8007914000,FL-4 LEVEL SPLIT,2017,10,"$370,000","$373,300"
111 BRIXTON BAY,8007909000,FL-4 LEVEL SPLIT,2017,8,"$333,000","$337,300"
130 BRIXTON BAY,8007915200,FL-4 LEVEL SPLIT,2016,9,"$339,000","$350,500"
82 BROTMAN BAY,8007940200,BL-BI-LEVEL,2017,7,"$275,000","$279,100"
90 BROTMAN BAY,8007940600,BL-BI-LEVEL,2016,3,"$328,000","$342,800"
106 BROTMAN BAY,8007941400,BL-BI-LEVEL,2016,6,"$330,000","$343,200"
127 BROTMAN BAY,8007947600,BL-BI-LEVEL,2017,12,"$298,000","$299,800"
131 BROTMAN BAY,8007947800,TS-TWO STOREY,2017,9,"$292,500","$295,700"
135 BROTMAN BAY,8007948000,BL-BI-LEVEL,2016,6,"$280,000","$291,200"
142 BROTMAN BAY,8007943200,OS-ONE STOREY,2017,8,"$279,000","$282,600"
19 BRUTON PL,8007773000,TS-TWO STOREY,2016,4,"$288,700","$301,400"
26 BRUTON PL,8006023200,FL-4 LEVEL SPLIT,2016,10,"$347,000","$358,100"
31 BRUTON PL,8007773600,BL-BI-LEVEL,2016,9,"$295,000","$305,000"
70 BUCKLEY TROW BAY,8021249100,TS-TWO STOREY,2017,7,"$431,500","$438,000"
90 BUCKLEY TROW BAY,8021249600,TS-TWO STOREY,2018,2,"$445,000","$445,900"
93 BUCKLEY TROW BAY,8021250700,TS-TWO STOREY,2017,8,"$450,000","$455,900"
4 BURLAND AVE,8021195200,TS-TWO STOREY,2017,6,"$247,900","$252,100"
10 BURLAND AVE,8021021400,BL-BI-LEVEL,2017,8,"$330,000","$334,300"
49 BURLAND AVE,8007799600,FL-4 LEVEL SPLIT,2016,5,"$319,900","$333,300"
57 BURLAND AVE,8007799200,BL-BI-LEVEL,2017,9,"$317,000","$320,500"
61 BURLAND AVE,8007799000,BL-BI-LEVEL,2016,8,"$283,000","$293,200"
65 BURLAND AVE,8007798800,OS-ONE STOREY,2016,9,"$285,000","$294,700"
77 BURLAND AVE,8007798200,BL-BI-LEVEL,2016,11,"$299,900","$308,900"
81 BURLAND AVE,8007798000,OS-ONE STOREY,2017,4,"$340,000","$347,100"
117 BURLAND AVE,8007786200,OS-ONE STOREY,2016,1,"$262,000","$274,800"
121 BURLAND AVE,8007786000,TS-TWO STOREY,2017,6,"$322,121","$327,600"
122 BURLAND AVE,8007803000,FL-4 LEVEL SPLIT,2018,2,"$325,000","$325,700"
133 BURLAND AVE,8007785400,BL-BI-LEVEL,2016,7,"$304,900","$316,500"
282 BURLAND AVE,8006273400,OS-ONE STOREY,2016,7,"$326,400","$338,800"
308 BURLAND AVE,8007950400,TS-TWO STOREY,2017,9,"$320,500","$324,000"
388 BURLAND AVE,8007973200,OS-ONE STOREY,2016,12,"$330,000","$339,200"
416 BURLAND AVE,8007971800,OS-ONE STOREY,2017,6,"$306,000","$311,200"
423 BURLAND AVE,8006094900,TS-TWO STOREY,2018,3,"$335,000","$335,000"
22 CARRIAGE HOUSE RD,8007826800,OS-ONE STOREY,2017,7,"$270,500","$274,600"
71 CHANCERY BAY,8007919800,OH-ONE & 1/2 STOREY,2017,5,"$414,499","$422,400"
95 CHANCERY BAY,8007918600,TO-TWO/ONE STOREY,2016,6,"$390,000","$405,600"
55 CHARING CROSS CRES,8007601400,OS-ONE STOREY,2016,9,"$255,000","$263,700"
74 CHARING CROSS CRES,8007611200,BL-BI-LEVEL,2016,7,"$325,000","$337,400"
98 CHARING CROSS CRES,8007612400,OS-ONE STOREY,2016,10,"$300,000","$309,600"
110 CHARING CROSS CRES,8007613000,OS-ONE STOREY,2017,11,"$254,000","$256,000"
118 CHARING CROSS CRES,8007651600,BL-BI-LEVEL,2017,10,"$325,000","$327,900"
126 CHARING CROSS CRES,8007651000,BL-BI-LEVEL,2017,4,"$325,000","$331,800"
181 CHARING CROSS CRES,8007521800,TS-TWO STOREY,2016,10,"$310,000","$319,900"
200 CHARING CROSS CRES,8007653100,OS-ONE STOREY,2016,9,"$315,000","$325,700"
204 CHARING CROSS CRES,8007652800,TS-TWO STOREY,2017,9,"$330,000","$333,600"
208 CHARING CROSS CRES,8007652500,FL-4 LEVEL SPLIT,2017,2,"$355,000","$363,500"
216 CHARING CROSS CRES,8007651900,OS-ONE STOREY,2017,2,"$324,900","$332,700"
18 CORTON PL,8007112300,TS-TWO STOREY,2016,10,"$283,000","$292,100"
3 COTTER CIR,8021052500,TS-TWO STOREY,2017,7,"$393,750","$399,700"
35 COTTER CIR,8021053300,TS-TWO STOREY,2016,8,"$390,000","$404,000"
38 CUMMINGS CRES,8008194500,TO-TWO/ONE STOREY,2017,8,"$450,000","$455,900"
71 EASTCOTE DR,8008013500,TS-TWO STOREY,2017,8,"$340,000","$344,400"
83 EASTCOTE DR,8008014100,OS-ONE STOREY,2017,9,"$405,000","$409,500"
119 EASTCOTE DR,8008010900,TS-TWO STOREY,2017,8,"$540,000","$547,000"
187 EASTCOTE DR,8021074900,OS-ONE STOREY,2016,3,"$371,500","$388,200"
3 EB CLAYDON RD,8021106300,TS-TWO STOREY,2017,5,"$393,000","$400,500"
43 EB CLAYDON RD,8021240000,OS-ONE STOREY,2016,10,"$522,000","$538,700"
64 EB CLAYDON RD,8021237100,TS-TWO STOREY,2017,6,"$467,000","$474,900"
54 ELSBURY BAY,8007812800,BL-BI-LEVEL,2017,3,"$258,000","$263,900"
58 ELSBURY BAY,8007812600,OS-ONE STOREY,2016,12,"$292,000","$300,200"
86 ELSBURY BAY,8007811200,TS-TWO STOREY,2017,7,"$319,900","$324,700"
18 ELSEY RD,8021105300,TS-TWO STOREY,2017,2,"$425,000","$435,200"
50 ELSEY RD,8021240100,OS-ONE STOREY,2016,7,"$403,000","$418,300"
7 FARAWAY LANE,8021104700,OS-ONE STOREY,2016,4,"$395,000","$412,400"
10 FARAWAY LANE,8021102100,TS-TWO STOREY,2016,2,"$439,000","$459,600"
10 FARAWAY LANE,8021102100,TS-TWO STOREY,2017,7,"$450,000","$456,800"
46 FARAWAY LANE,8021103000,TS-TWO STOREY,2016,4,"$440,000","$459,400"
3 FARNSWORTH CRES,8021111000,TS-TWO STOREY,2016,9,"$470,000","$486,000"
15 FARNSWORTH CRES,8021111300,OS-ONE STOREY,2016,8,"$458,000","$474,500"
24 FARNSWORTH CRES,8021107500,TS-TWO STOREY,2017,6,"$492,000","$500,400"
36 FARNSWORTH CRES,8021107800,TS-TWO STOREY,2017,6,"$482,000","$490,200"
71 FARNSWORTH CRES,8021112200,TS-TWO STOREY,2016,4,"$420,000","$438,500"
152 FARNSWORTH CRES,8021110600,TS-TWO STOREY,2016,11,"$472,000","$486,200"
2 FONSECA PL,8021155900,TS-TWO STOREY,2017,4,"$444,000","$453,300"
35 FURNESS BAY,8006275200,OS-ONE STOREY,2016,9,"$335,000","$346,400"
41 GOBERT CRES,8006062600,TS-TWO STOREY,2017,7,"$421,000","$427,300"
97 GOBERT CRES,8007996700,OS-ONE STOREY,2016,8,"$341,000","$353,300"
129 GOBERT CRES,8007998300,BL-BI-LEVEL,2017,9,"$309,900","$313,300"
168 GOBERT CRES,8006352100,OS-ONE STOREY,2016,2,"$375,000","$392,600"
172 GOBERT CRES,8006352300,TS-TWO STOREY,2016,9,"$525,000","$542,900"
204 GOBERT CRES,8006353900,OS-ONE STOREY,2016,10,"$355,000","$366,400"
43 GRIMSBY PL,8005916000,OS-ONE STOREY,2017,5,"$347,000","$353,600"
51 GRIMSBY PL,8005916400,BL-BI-LEVEL,2017,6,"$312,500","$317,800"
89 HEALY CRES,8006278200,FL-4 LEVEL SPLIT,2016,11,"$340,000","$350,200"
22 HIGHAM BAY,8021069000,TS-TWO STOREY,2016,10,"$470,000","$485,000"
47 HIGHAM BAY,8021067300,BL-BI-LEVEL,2016,4,"$405,000","$422,800"
95 HIGHAM BAY,8021066100,OS-ONE STOREY,2016,12,"$385,000","$395,800"
96 HIGHAM BAY,8021068500,TS-TWO STOREY,2016,12,"$400,000","$411,200"
4 HIGHBURY RD,8008175000,OS-ONE STOREY,2017,4,"$283,000","$288,900"
28 HIGHBURY RD,8008176200,OS-ONE STOREY,2017,11,"$305,000","$307,400"
47 HIGHGATE CRES,8006120400,BL-BI-LEVEL,2017,11,"$305,000","$307,400"
10 HINDLE GATE,8021049100,TS-TWO STOREY,2017,9,"$495,000","$500,400"
54 HINDLE GATE,8021050200,TS-TWO STOREY,2017,5,"$400,000","$407,600"
7 ISLINGTON CRT,8081214970,OS-ONE STOREY,2017,12,"$402,600","$405,000"
47 ISLINGTON CRT,8081215020,TS-TWO STOREY,2016,10,"$441,500","$455,600"
16 JOHN FORSYTH RD,8007351200,FL-4 LEVEL SPLIT,2017,6,"$210,000","$213,600"
44 JOHN FORSYTH RD,8007344500,TS-TWO STOREY,2017,10,"$240,000","$242,200"
50 JOHN FORSYTH RD,8007345300,TS-TWO STOREY,2017,11,"$278,000","$280,200"
56 JOHN FORSYTH RD,8007346100,TS-TWO STOREY,2017,5,"$238,900","$243,400"
142 JOHN FORSYTH RD,8007729300,OS-ONE STOREY,2017,7,"$350,000","$355,300"
170 JOHN FORSYTH RD,8007731400,OS-ONE STOREY,2017,9,"$335,000","$338,700"
174 JOHN FORSYTH RD,8007731700,OS-ONE STOREY,2016,5,"$280,000","$291,800"
200 JOHN FORSYTH RD,8007934400,BL-BI-LEVEL,2016,8,"$285,000","$295,300"
205 JOHN FORSYTH RD,8007932000,TS-TWO STOREY,2017,1,"$295,000","$302,700"
241 JOHN FORSYTH RD,8007933800,TS-TWO STOREY,2016,10,"$279,000","$287,900"
244 JOHN FORSYTH RD,8007936600,OS-ONE STOREY,2016,1,"$270,000","$283,200"
249 JOHN FORSYTH RD,8006091500,OS-ONE STOREY,2016,5,"$315,500","$328,800"
249 JOHN FORSYTH RD,8006091500,OS-ONE STOREY,2016,8,"$320,000","$331,500"
252 JOHN FORSYTH RD,8007937000,BL-BI-LEVEL,2017,6,"$300,000","$305,100"
257 JOHN FORSYTH RD,8006091900,BL-BI-LEVEL,2016,6,"$301,000","$313,000"
265 JOHN FORSYTH RD,8006092300,OS-ONE STOREY,2016,2,"$284,500","$297,900"
3 KAREN IRVINE CRES,8081222450,TS-TWO STOREY,2017,8,"$372,753.20","$377,600"
7 KAREN IRVINE CRES,8081222455,OS-ONE STOREY,2017,10,"$458,585.90","$462,700"
8 KAREN IRVINE CRES,8081222575,TS-TWO STOREY,2017,12,"$446,924","$449,600"
19 KAREN IRVINE CRES,8081222470,OS-ONE STOREY,2017,7,"$359,728.30","$365,100"
23 KAREN IRVINE CRES,8081222475,TS-TWO STOREY,2017,11,"$400,500","$403,700"
27 KAREN IRVINE CRES,8081222480,OS-ONE STOREY,2017,8,"$380,208.60","$385,200"
36 KAREN IRVINE CRES,8081222540,TS-TWO STOREY,2017,9,"$413,438.10","$418,000"
43 KAREN IRVINE CRES,8081222500,TS-TWO STOREY,2017,8,"$471,742.50","$477,900"
14 KELLENDONK RD,8021091700,OS-ONE STOREY,2016,6,"$385,000","$400,400"
26 KELLENDONK RD,8021091400,OS-ONE STOREY,2017,8,"$387,500","$392,500"
19 KILBURN PL,8006127800,OS-ONE STOREY,2016,7,"$330,000","$342,500"
55 KINGSCLEAR DR,8081222765,OS-ONE STOREY,2017,10,"$442,000","$446,000"
67 KINGSCLEAR DR,8081222750,TS-TWO STOREY,2017,8,"$451,626.70","$457,500"
83 KINGSCLEAR DR,8081222730,TS-TWO STOREY,2017,7,"$409,087.30","$415,200"
87 KINGSCLEAR DR,8081222725,TS-TWO STOREY,2017,6,"$375,234.70","$381,600"
91 KINGSCLEAR DR,8081222720,TS-TWO STOREY,2018,3,"$461,640","$461,600"
114 KINGSCLEAR DR,8081222585,TS-TWO STOREY,2017,8,"$433,876.80","$439,500"
131 KINGSCLEAR DR,8081222670,OS-ONE STOREY,2017,10,"$353,644.30","$356,800"
135 KINGSCLEAR DR,8081222665,TS-TWO STOREY,2017,9,"$424,154.70","$428,800"
163 KINGSCLEAR DR,8081222630,OS-ONE STOREY,2017,9,"$473,523.10","$478,700"
167 KINGSCLEAR DR,8081222625,TS-TWO STOREY,2017,8,"$490,363.40","$496,700"
175 KINGSCLEAR DR,8081222615,TS-TWO STOREY,2017,11,"$502,480.50","$506,500"
6 KINSBOURNE GRN,8007958200,FL-4 LEVEL SPLIT,2016,5,"$317,000","$330,300"
22 KINSBOURNE GRN,8007957400,OS-ONE STOREY,2017,8,"$401,000","$406,200"
10 KNOTSBERRY BAY,8007806800,FL-4 LEVEL SPLIT,2017,11,"$354,000","$356,800"
31 KNOTSBERRY BAY,8007796400,TS-TWO STOREY,2016,7,"$327,500","$339,900"
59 KNOTSBERRY BAY,8007781800,BL-BI-LEVEL,2016,10,"$260,000","$268,300"
74 KNOTSBERRY BAY,8007791000,TL-3 LEVEL SPLIT,2016,9,"$315,000","$325,700"
82 KNOTSBERRY BAY,8007791400,OS-ONE STOREY,2016,11,"$279,000","$287,400"
11 LECHMAN PL,8007510400,BL-BI-LEVEL,2017,9,"$270,000","$273,000"
23 LECHMAN PL,8007511000,TS-TWO STOREY,2016,6,"$273,000","$283,900"
31 LECHMAN PL,8007511400,OS-ONE STOREY,2017,8,"$320,000","$324,200"
39 LECHMAN PL,8007511800,BL-BI-LEVEL,2017,10,"$258,900","$261,200"
50 LECHMAN PL,8007513800,OS-ONE STOREY,2016,7,"$270,000","$280,300"
22 LESTON PL,8005525500,BL-BI-LEVEL,2017,11,"$300,000","$302,400"
31 LESTON PL,8005524200,TS-TWO STOREY,2017,6,"$310,000","$315,300"
46 LONGFORD AVE,8006132800,OS-ONE STOREY,2016,8,"$290,000","$300,400"
70 LONGFORD AVE,8006138200,FL-4 LEVEL SPLIT,2016,10,"$350,000","$361,200"
94 LONGFORD AVE,8006139000,OS-ONE STOREY,2016,5,"$324,900","$338,500"
25 MAITLAND DR,8005885800,TS-TWO STOREY,2016,5,"$295,000","$307,400"
69 MAITLAND DR,8007384000,OS-ONE STOREY,2016,10,"$304,000","$313,700"
22 MALMSBURY AVE,8007775800,FL-4 LEVEL SPLIT,2016,4,"$349,900","$365,300"
27 MALMSBURY AVE,8007789400,TS-TWO STOREY,2017,10,"$325,000","$327,900"
79 MALMSBURY AVE,8007756000,BL-BI-LEVEL,2016,4,"$308,000","$321,600"
87 MALMSBURY AVE,8007755600,BL-BI-LEVEL,2017,7,"$300,000","$304,500"
107 MALMSBURY AVE,8007754600,OS-ONE STOREY,2017,6,"$319,900","$325,300"
111 MALMSBURY AVE,8007754400,BL-BI-LEVEL,2016,8,"$312,000","$323,200"
139 MALMSBURY AVE,8007753000,OS-ONE STOREY,2017,6,"$360,000","$366,100"
176 MALMSBURY AVE,8007746400,OS-ONE STOREY,2017,4,"$310,000","$316,500"
82 MANSFIELD CRES,8007704000,OS-ONE STOREY,2016,7,"$275,000","$285,500"
37 MICHAUD CRES,8021094800,OS-ONE STOREY,2017,1,"$412,000","$422,700"
56 MICHAUD CRES,8021092400,TS-TWO STOREY,2016,7,"$430,000","$446,300"
80 MICHAUD CRES,8021093000,OS-ONE STOREY,2016,4,"$367,000","$383,100"
22 MINER COVE,8021097100,TS-TWO STOREY,2017,7,"$443,500","$450,200"
27 NAULT CIR,8021044000,TS-TWO STOREY,2016,8,"$470,000","$486,900"
122 NOVAVISTA DR,8007820200,TS-TWO STOREY,2016,5,"$303,500","$316,200"
298 NOVAVISTA DR,8005556700,BL-BI-LEVEL,2016,8,"$245,000","$253,800"
310 NOVAVISTA DR,8005557100,BL-BI-LEVEL,2017,6,"$256,000","$260,400"
316 NOVAVISTA DR,8005557300,OS-ONE STOREY,2017,6,"$186,000","$189,200"
318 NOVAVISTA DR,8005557400,OS-ONE STOREY,2017,6,"$239,900","$244,000"
27 NUTLEY CIR,8007714300,OS-ONE STOREY,2016,10,"$290,000","$299,300"
49 NUTLEY CIR,8007713100,TS-TWO STOREY,2016,5,"$325,000","$338,700"
99 NUTLEY CIR,8007710500,FL-4 LEVEL SPLIT,2016,7,"$356,000","$369,500"
130 NUTLEY CIR,8007720900,OS-ONE STOREY,2016,6,"$285,000","$296,400"
