Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
419 DE LA MORENIE ST,6070877000,OS-ONE STOREY,2017,8,"$280,000","$285,300"
421 DE LA MORENIE ST,6070878000,OS-ONE STOREY,2017,9,"$215,000","$218,400"
430 DE LA MORENIE ST,6070825000,TH-TWO & 1/2 STOREY,2016,5,"$325,000","$344,200"
434 DE LA MORENIE ST,6070824000,TS-TWO STOREY,2016,12,"$240,000","$249,600"
443 DE LA MORENIE ST,6070796000,OS-ONE STOREY,2017,12,"$186,000","$187,500"
450 DE LA MORENIE ST,6070818000,OS-ONE STOREY,2017,5,"$224,900","$231,000"
460 DE LA MORENIE ST,6070814000,OH-ONE & 1/2 STOREY,2016,6,"$245,000","$259,000"
471 DE LA MORENIE ST,6070785000,TS-TWO STOREY,2017,4,"$500,000","$514,500"
491 DE LA MORENIE ST,6070778000,O3-ONE & 3/4 STOREY,2016,9,"$380,000","$398,200"
499 DE LA MORENIE ST,6070400000,TS-TWO STOREY,2017,8,"$420,000","$428,000"
509 DE LA MORENIE ST,6070397000,TH-TWO & 1/2 STOREY,2017,10,"$495,000","$501,400"
546 DE LA MORENIE ST,6070417000,O3-ONE & 3/4 STOREY,2016,8,"$212,000","$222,800"
560 DE LA MORENIE ST,6070422000,OS-ONE STOREY,2017,8,"$256,000","$260,900"
435 DES MEURONS ST,6070847000,OH-ONE & 1/2 STOREY,2016,4,"$229,900","$244,200"
453 DES MEURONS ST,6070840000,TS-TWO STOREY,2018,1,"$255,000","$256,300"
463 DES MEURONS ST,6070836000,TS-TWO STOREY,2016,11,"$260,000","$271,200"
505 DES MEURONS ST,6070451000,OH-ONE & 1/2 STOREY,2016,3,"$238,000","$253,500"
529 DES MEURONS ST,6070445000,O3-ONE & 3/4 STOREY,2017,7,"$290,000","$296,100"
534 DES MEURONS ST,6060904000,OS-ONE STOREY,2016,2,"$236,000","$252,000"
555 DES MEURONS ST,6070438000,OS-ONE STOREY,2017,9,"$175,000","$177,800"
565 DES MEURONS ST,6070435000,TS-TWO STOREY,2017,5,"$291,000","$298,900"
390 DESAUTELS ST,6061259000,OS-ONE STOREY,2016,10,"$189,900","$198,600"
397 DESAUTELS ST,6060561000,TH-TWO & 1/2 STOREY,2017,7,"$300,000","$306,300"
402 DESAUTELS ST,6061263000,OS-ONE STOREY,2017,5,"$331,000","$339,900"
377 DESCHAMBAULT ST,6060883000,O3-ONE & 3/4 STOREY,2016,7,"$210,000","$221,300"
378 DESCHAMBAULT ST,6060899000,TS-TWO STOREY,2017,6,"$555,000","$568,300"
381 DESCHAMBAULT ST,6060885000,O3-ONE & 3/4 STOREY,2017,6,"$212,500","$217,600"
164 DESPINS ST,6070946000,BL-BI-LEVEL,2016,12,"$279,900","$291,100"
166 DESPINS ST,6070947000,TH-TWO & 1/2 STOREY,2016,6,"$327,500","$346,200"
149 DOLLARD BLVD,6070930000,TS-TWO STOREY,2017,2,"$490,000","$507,200"
154 DOLLARD BLVD,6070465000,OS-ONE STOREY,2016,10,"$200,000","$209,200"
161 DOLLARD BLVD,6070928000,TH-TWO & 1/2 STOREY,2017,7,"$406,000","$414,500"
163 DOLLARD BLVD,6070927000,TS-TWO STOREY,2016,7,"$365,000","$384,700"
164 DOLLARD BLVD,6070469000,OH-ONE & 1/2 STOREY,2016,9,"$215,000","$225,300"
186 DOLLARD BLVD,6070476000,O3-ONE & 3/4 STOREY,2017,7,"$250,000","$255,300"
210 DOLLARD BLVD,6070486000,OS-ONE STOREY,2017,8,"$350,000","$356,700"
229 DOLLARD BLVD,6070583000,OS-ONE STOREY,2016,9,"$320,000","$335,400"
233 DOLLARD BLVD,6070584000,TS-TWO STOREY,2017,6,"$220,000","$225,300"
241 DOLLARD BLVD,6070588000,TS-TWO STOREY,2017,7,"$290,000","$296,100"
252 DOLLARD BLVD,6070503000,OS-ONE STOREY,2017,7,"$157,900","$161,200"
268 DOLLARD BLVD,6070553000,BL-BI-LEVEL,2017,12,"$510,000","$514,100"
285 DOLLARD BLVD,6070697000,OS-ONE STOREY,2017,10,"$250,000","$253,300"
372 ENFIELD CRES,6081363000,OH-ONE & 1/2 STOREY,2017,2,"$189,900","$196,500"
380 ENFIELD CRES,6081361000,OH-ONE & 1/2 STOREY,2016,8,"$262,500","$275,900"
378 GABOURY PL,6061396000,OS-ONE STOREY,2016,11,"$277,500","$289,400"
54 GEORGES FOREST PL,6061134600,BL-BI-LEVEL,2016,9,"$449,900","$471,500"
444 GOULET ST,6081405000,OS-ONE STOREY,2017,5,"$257,500","$264,500"
447 GOULET ST,6081626000,OS-ONE STOREY,2017,12,"$275,000","$277,200"
292 HAMEL AVE,6070727000,OS-ONE STOREY,2017,4,"$212,000","$218,100"
294 HAMEL AVE,6070728000,OS-ONE STOREY,2016,4,"$185,000","$196,500"
299 HAMEL AVE,6070360000,OS-ONE STOREY,2016,7,"$260,000","$274,000"
425 JEANNE D'ARC ST,6070957000,OH-ONE & 1/2 STOREY,2016,7,"$238,900","$251,800"
429 JEANNE D'ARC ST,6070956000,OH-ONE & 1/2 STOREY,2016,10,"$280,000","$292,900"
430 JEANNE D'ARC ST,6070966000,OS-ONE STOREY,2017,10,"$260,000","$263,400"
450 JEANNE D'ARC ST,6070972000,OH-ONE & 1/2 STOREY,2016,3,"$275,000","$292,900"
438 LANGEVIN ST,6070653000,O3-ONE & 3/4 STOREY,2016,11,"$290,000","$302,500"
440 LANGEVIN ST,6070654000,TS-TWO STOREY,2017,11,"$345,000","$348,800"
464 LANGEVIN ST,6070660000,OS-ONE STOREY,2017,7,"$402,500","$411,000"
468 LANGEVIN ST,6070661000,O3-ONE & 3/4 STOREY,2018,2,"$199,000","$199,600"
506 LANGEVIN ST,6093230000,O3-ONE & 3/4 STOREY,2017,7,"$117,500","$120,000"
517 LANGEVIN ST,6070265000,TS-TWO STOREY,2016,6,"$318,900","$337,100"
531 LANGEVIN ST,6070260000,O3-ONE & 3/4 STOREY,2016,6,"$200,000","$211,400"
425 LOUIS RIEL ST,6070990000,OS-ONE STOREY,2016,9,"$262,425","$275,000"
435 LOUIS RIEL ST,6070987000,OS-ONE STOREY,2017,6,"$271,000","$277,500"
441 LOUIS RIEL ST,6070985000,OS-ONE STOREY,2017,8,"$286,000","$291,400"
130 MASSON ST,6061278000,TS-TWO STOREY,2016,6,"$385,000","$406,900"
133 MASSON ST,6060385000,TS-TWO STOREY,2017,5,"$356,000","$365,600"
161 MASSON ST,6060044000,TS-TWO STOREY,2017,8,"$313,000","$318,900"
171 MASSON ST,6060048000,O3-ONE & 3/4 STOREY,2016,7,"$175,000","$184,500"
193 MASSON ST,6060057000,TS-TWO STOREY,2017,7,"$315,000","$321,600"
310 PROVENCHER BLVD,6060831000,TS-TWO STOREY,2018,2,"$450,000","$451,400"
419 RITCHOT ST,6070668000,OS-ONE STOREY,2016,7,"$210,000","$221,300"
420 RITCHOT ST,6070700000,OS-ONE STOREY,2017,9,"$243,000","$246,900"
428 RITCHOT ST,6070702000,OS-ONE STOREY,2017,3,"$225,000","$232,200"
432 RITCHOT ST,6070703000,OS-ONE STOREY,2016,7,"$250,000","$263,500"
462 RITCHOT ST,6070716000,OS-ONE STOREY,2016,4,"$201,500","$214,000"
479 RITCHOT ST,6070685000,O3-ONE & 3/4 STOREY,2016,2,"$250,000","$267,000"
482 RITCHOT ST,6070723000,TS-TWO STOREY,2017,4,"$250,000","$257,300"
511 RITCHOT ST,6070309000,TS-TWO STOREY,2016,8,"$440,000","$462,400"
541 RITCHOT ST,6070297000,O3-ONE & 3/4 STOREY,2016,12,"$175,000","$182,000"
544 RITCHOT ST,6070328000,O3-ONE & 3/4 STOREY,2016,7,"$211,000","$222,400"
400 ST JEAN BAPTISTE ST,6070862000,OH-ONE & 1/2 STOREY,2017,11,"$300,000","$303,300"
445 ST JEAN BAPTISTE ST,6070744000,TH-TWO & 1/2 STOREY,2016,8,"$512,000","$538,100"
513 ST JEAN BAPTISTE ST,6070353000,TS-TWO STOREY,2016,8,"$240,500","$252,800"
588 ST JEAN BAPTISTE ST,6060808000,O3-ONE & 3/4 STOREY,2016,7,"$205,000","$216,100"
592 ST JEAN BAPTISTE ST,6060810000,TS-TWO STOREY,2016,4,"$205,000","$217,700"
171 THOMAS BERRY ST,6070083000,O3-ONE & 3/4 STOREY,2017,11,"$315,000","$318,500"
201 THOMAS BERRY ST,6070071500,TS-TWO STOREY,2016,7,"$260,000","$274,000"
209 THOMAS BERRY ST,6070069000,O3-ONE & 3/4 STOREY,2017,1,"$232,500","$241,100"
215 THOMAS BERRY ST,6070067000,OH-ONE & 1/2 STOREY,2018,3,"$315,000","$315,000"
222 THOMAS BERRY ST,6070124000,TS-TWO STOREY,2017,11,"$160,000","$161,800"
231 THOMAS BERRY ST,6070060000,OS-ONE STOREY,2017,11,"$185,000","$187,000"
232 THOMAS BERRY ST,6070128000,OS-ONE STOREY,2016,6,"$170,000","$179,700"
254 THOMAS BERRY ST,6070136000,OS-ONE STOREY,2017,5,"$130,000","$133,500"
448 VALADE ST,6070940000,TS-TWO STOREY,2017,9,"$225,000","$228,600"
369 YOUVILLE ST,6081586000,TS-TWO STOREY,2016,8,"$309,900","$325,700"
397 YOUVILLE ST,6093363700,OS-ONE STOREY,2016,11,"$160,000","$166,900"
420 YOUVILLE ST,6061138600,TS-TWO STOREY,2016,4,"$435,000","$462,000"
424 YOUVILLE ST,6061138700,BL-BI-LEVEL,2016,12,"$510,000","$530,400"
631 LA FLECHE ST,6051098100,OS-ONE STOREY,2017,7,"$199,900","$204,100"
449 TISSOT ST,6051103000,OS-ONE STOREY,2017,8,"$187,000","$190,600"
454 TISSOT ST,6051114000,O3-ONE & 3/4 STOREY,2016,9,"$172,000","$180,300"
755 ARCHIBALD ST,6031370000,OH-ONE & 1/2 STOREY,2017,5,"$210,000","$215,700"
763 ARCHIBALD ST,6031372000,OS-ONE STOREY,2016,10,"$208,900","$218,500"
779 ARCHIBALD ST,6031414000,OH-ONE & 1/2 STOREY,2017,10,"$185,000","$187,400"
783 ARCHIBALD ST,6031415000,OH-ONE & 1/2 STOREY,2016,6,"$238,000","$251,600"
597 COTE ST,6031378000,OS-ONE STOREY,2016,2,"$190,000","$202,900"
608 COTE ST,6031409000,OH-ONE & 1/2 STOREY,2017,3,"$260,000","$268,300"
559 CUSSON ST,6031334000,OH-ONE & 1/2 STOREY,2016,4,"$235,000","$249,600"
559 CUSSON ST,6031334000,OH-ONE & 1/2 STOREY,2017,6,"$237,000","$242,700"
565 CUSSON ST,6031336000,OH-ONE & 1/2 STOREY,2016,7,"$249,900","$263,400"
582 CUSSON ST,6031359000,OH-ONE & 1/2 STOREY,2017,8,"$252,000","$256,800"
595 CUSSON ST,6031345000,OS-ONE STOREY,2016,9,"$267,500","$280,300"
505 DENISET ST,6031080000,TS-TWO STOREY,2016,10,"$490,000","$512,500"
543 DENISET ST,6093230600,BL-BI-LEVEL,2017,4,"$339,900","$349,800"
584 DENISET ST,6093462125,TS-TWO STOREY,2016,11,"$394,000","$410,900"
585 DENISET ST,6031109000,OS-ONE STOREY,2017,6,"$156,000","$159,700"
586 DENISET ST,6093462130,OS-ONE STOREY,2016,7,"$235,000","$247,700"
600 DENISET ST,6031143000,TS-TWO STOREY,2017,4,"$375,000","$385,900"
590 GAREAU ST,6031448000,OH-ONE & 1/2 STOREY,2017,8,"$214,000","$218,100"
595 GAREAU ST,6031425000,OH-ONE & 1/2 STOREY,2017,9,"$257,000","$261,100"
602 GAREAU ST,6031452000,OH-ONE & 1/2 STOREY,2016,10,"$247,500","$258,900"
604 GAREAU ST,6031453000,OH-ONE & 1/2 STOREY,2017,6,"$233,000","$238,600"
594 GUILBAULT ST,6031491000,OS-ONE STOREY,2017,2,"$195,000","$201,800"
594 GUILBAULT ST,6031491000,OS-ONE STOREY,2017,6,"$266,000","$272,400"
611 GUILBAULT ST,6031469000,OS-ONE STOREY,2017,8,"$235,000","$239,500"
622 GUILBAULT ST,6031500000,OS-ONE STOREY,2017,8,"$200,000","$203,800"
528 PROSPER ST,6030918000,OS-ONE STOREY,2017,11,"$199,900","$202,100"
534 PROSPER ST,6030921000,OS-ONE STOREY,2017,5,"$260,000","$267,000"
536 PROSPER ST,6030922000,OS-ONE STOREY,2016,9,"$203,000","$212,700"
550 PROSPER ST,6030927000,OS-ONE STOREY,2016,9,"$177,000","$185,500"
520 ST CATHERINE ST,6030982000,OH-ONE & 1/2 STOREY,2017,4,"$252,500","$259,800"
523 ST CATHERINE ST,6030937000,OH-ONE & 1/2 STOREY,2016,7,"$244,104","$257,300"
543 ST CATHERINE ST,6030930000,OS-ONE STOREY,2016,8,"$199,000","$209,100"
574 ST CATHERINE ST,6031021000,OS-ONE STOREY,2016,6,"$174,000","$183,900"
580 ST CATHERINE ST,6031023000,OS-ONE STOREY,2016,8,"$235,000","$247,000"
582 ST CATHERINE ST,6031024000,O3-ONE & 3/4 STOREY,2017,12,"$225,000","$226,800"
494 TREMBLAY ST,6031045000,OS-ONE STOREY,2017,1,"$155,494","$161,200"
507 TREMBLAY ST,6031008000,OH-ONE & 1/2 STOREY,2017,12,"$192,900","$194,400"
525 TREMBLAY ST,6031001100,BL-BI-LEVEL,2017,6,"$295,000","$302,100"
527 TREMBLAY ST,6031000000,OS-ONE STOREY,2016,5,"$179,900","$190,500"
528 TREMBLAY ST,6031055000,OS-ONE STOREY,2017,6,"$205,000","$209,900"
531 TREMBLAY ST,6093226700,BL-BI-LEVEL,2017,10,"$295,000","$298,800"
535 TREMBLAY ST,6030997000,OS-ONE STOREY,2017,8,"$220,000","$224,200"
544 TREMBLAY ST,6031059100,BL-BI-LEVEL,2016,8,"$258,000","$271,200"
567 TREMBLAY ST,6031038000,OH-ONE & 1/2 STOREY,2017,2,"$170,000","$176,000"
567 TREMBLAY ST,6031038000,OH-ONE & 1/2 STOREY,2017,7,"$265,000","$270,600"
580 TREMBLAY ST,6031095000,OH-ONE & 1/2 STOREY,2016,3,"$247,000","$263,100"
580 TREMBLAY ST,6031095000,OH-ONE & 1/2 STOREY,2017,2,"$248,000","$256,700"
537 CHERRIER ST,6030767000,TS-TWO STOREY,2017,12,"$212,000","$213,700"
549 CHERRIER ST,6030771000,OH-ONE & 1/2 STOREY,2017,8,"$235,000","$239,500"
531 DOUCET ST,6030792000,OS-ONE STOREY,2017,8,"$185,000","$188,500"
542 DOUCET ST,6030815000,OS-ONE STOREY,2016,12,"$180,542","$187,800"
547 DOUCET ST,6030797000,OS-ONE STOREY,2016,12,"$217,250","$225,900"
548 DOUCET ST,6030817000,O3-ONE & 3/4 STOREY,2016,10,"$185,000","$193,500"
467 GIROUX ST,6030586000,OS-ONE STOREY,2017,9,"$250,000","$254,000"
503 GIROUX ST,6030598000,OS-ONE STOREY,2017,12,"$222,500","$224,300"
525 GIROUX ST,6030731000,OH-ONE & 1/2 STOREY,2017,7,"$285,000","$291,000"
529 GIROUX ST,6030733000,OS-ONE STOREY,2017,3,"$198,000","$204,300"
529 GIROUX ST,6030733000,OS-ONE STOREY,2018,3,"$225,000","$225,000"
521 KAVANAGH ST,6030705000,TS-TWO STOREY,2016,12,"$196,000","$203,800"
529 KAVANAGH ST,6030707000,OS-ONE STOREY,2016,10,"$185,000","$193,500"
16 CUNNINGTON AVE,8001326500,OS-ONE STOREY,2017,12,"$230,100","$231,900"
20 CUNNINGTON AVE,8001325500,O3-ONE & 3/4 STOREY,2016,7,"$265,000","$279,300"
21 CUNNINGTON AVE,8001302000,OH-ONE & 1/2 STOREY,2017,6,"$292,500","$299,500"
25 CUNNINGTON AVE,8001302500,TH-TWO & 1/2 STOREY,2016,9,"$460,000","$482,100"
34 CUNNINGTON AVE,8001322000,OS-ONE STOREY,2017,3,"$250,000","$258,000"
46 CUNNINGTON AVE,8001319500,O3-ONE & 3/4 STOREY,2017,6,"$314,900","$322,500"
60 CUNNINGTON AVE,8001316000,OS-ONE STOREY,2016,12,"$275,000","$286,000"
68 CUNNINGTON AVE,8001314000,TS-TWO STOREY,2017,7,"$395,000","$403,300"
69 CUNNINGTON AVE,8001313000,OS-ONE STOREY,2017,3,"$236,000","$243,600"
95 CUNNINGTON AVE,8001267000,OH-ONE & 1/2 STOREY,2017,8,"$312,500","$318,400"
116 CUNNINGTON AVE,8001276500,OS-ONE STOREY,2017,6,"$312,000","$319,500"
14 ELM PARK RD,8001296500,OS-ONE STOREY,2017,3,"$255,000","$263,200"
16 ELM PARK RD,8001296000,OH-ONE & 1/2 STOREY,2017,12,"$305,000","$307,400"
26 ELM PARK RD,8001293500,OS-ONE STOREY,2016,9,"$276,600","$289,900"
33 ELM PARK RD,8001022500,OS-ONE STOREY,2016,8,"$223,750","$235,200"
51 ELM PARK RD,8001026500,OH-ONE & 1/2 STOREY,2017,7,"$277,000","$282,800"
70 ELM PARK RD,8001283000,OS-ONE STOREY,2016,12,"$282,500","$293,800"
70 ELM PARK RD,8001283000,OS-ONE STOREY,2017,5,"$290,000","$297,800"
86 ELM PARK RD,8001259500,OS-ONE STOREY,2016,8,"$274,900","$288,900"
98 ELM PARK RD,8001256500,OS-ONE STOREY,2016,8,"$272,000","$285,900"
118 ELM PARK RD,8001251500,OS-ONE STOREY,2017,8,"$275,000","$280,200"
19 GLENLAWN AVE,8001501000,OH-ONE & 1/2 STOREY,2016,8,"$315,000","$331,100"
31 GLENLAWN AVE,8001499000,OH-ONE & 1/2 STOREY,2016,7,"$295,000","$310,900"
42 GLENLAWN AVE,8001511500,OS-ONE STOREY,2017,12,"$263,500","$265,600"
43 GLENLAWN AVE,8001497000,OS-ONE STOREY,2017,5,"$247,500","$254,200"
48 GLENLAWN AVE,8001510500,OS-ONE STOREY,2018,3,"$317,000","$317,000"
63 GLENLAWN AVE,8001493500,OS-ONE STOREY,2017,7,"$275,000","$280,800"
70 GLENLAWN AVE,8001507000,OS-ONE STOREY,2016,10,"$295,000","$308,600"
78 GLENLAWN AVE,8001505500,OH-ONE & 1/2 STOREY,2017,6,"$290,000","$297,000"
91 GLENLAWN AVE,8001545000,OS-ONE STOREY,2018,3,"$337,091","$337,100"
93 GLENLAWN AVE,8001544500,OS-ONE STOREY,2016,7,"$285,000","$300,400"
101 GLENLAWN AVE,8001543000,OS-ONE STOREY,2017,10,"$262,500","$265,900"
18 KINGSTON ROW,8000985000,O3-ONE & 3/4 STOREY,2016,8,"$330,000","$346,800"
19 KINGSTON ROW,8000972500,O3-ONE & 3/4 STOREY,2016,5,"$247,500","$262,100"
37 KINGSTON ROW,8000968500,OS-ONE STOREY,2017,8,"$255,000","$259,800"
41 KINGSTON ROW,8000966500,OH-ONE & 1/2 STOREY,2016,9,"$595,000","$623,600"
45 KINGSTON ROW,8000965500,TS-TWO STOREY,2016,3,"$635,000","$676,300"
55 KINGSTON ROW,8000963000,OH-ONE & 1/2 STOREY,2016,3,"$465,000","$495,200"
59 KINGSTON ROW,8000967000,TH-TWO & 1/2 STOREY,2017,3,"$509,000","$525,300"
92 KINGSTON ROW,8001052000,OH-ONE & 1/2 STOREY,2016,5,"$325,000","$344,200"
95 KINGSTON ROW,8001049500,TS-TWO STOREY,2017,5,"$350,000","$359,500"
102 KINGSTON ROW,8001058000,OS-ONE STOREY,2016,3,"$275,000","$292,900"
110 KINGSTON ROW,8001063500,TS-TWO STOREY,2017,10,"$385,000","$390,000"
114 KINGSTON ROW,8001062500,OH-ONE & 1/2 STOREY,2017,12,"$265,000","$267,100"
122 KINGSTON ROW,8001081000,OH-ONE & 1/2 STOREY,2018,1,"$254,900","$256,200"
123 KINGSTON ROW,8001073000,OS-ONE STOREY,2016,9,"$340,000","$356,300"
131 KINGSTON ROW,8001071000,OS-ONE STOREY,2016,9,"$353,000","$369,900"
131 KINGSTON ROW,8001071000,OS-ONE STOREY,2017,10,"$333,102","$337,400"
136 KINGSTON ROW,8001077500,OH-ONE & 1/2 STOREY,2017,4,"$325,000","$334,400"
24 MAGER DR,8000554500,OS-ONE STOREY,2017,1,"$220,000","$228,100"
11 ROSEWARNE AVE,8000991500,OS-ONE STOREY,2017,10,"$180,000","$182,300"
43 ROSEWARNE AVE,8000999500,TH-TWO & 1/2 STOREY,2017,8,"$350,000","$356,700"
36 SPRINGSIDE DR,8001459500,OH-ONE & 1/2 STOREY,2017,12,"$318,500","$321,000"
60 SPRINGSIDE DR,8001455500,OH-ONE & 1/2 STOREY,2016,6,"$342,500","$362,000"
67 SPRINGSIDE DR,8001439500,TS-TWO STOREY,2017,11,"$292,000","$295,200"
89 SPRINGSIDE DR,8001435500,OS-ONE STOREY,2017,9,"$300,333","$305,100"
95 SPRINGSIDE DR,8001434500,OS-ONE STOREY,2016,8,"$280,000","$294,300"
11 ST MARK'S PL,8000521500,O3-ONE & 3/4 STOREY,2016,11,"$347,500","$362,400"
26 ST MARK'S PL,8000514000,OS-ONE STOREY,2016,3,"$250,000","$266,300"
614 ST MARY'S RD,8000490500,OH-ONE & 1/2 STOREY,2016,9,"$280,000","$293,400"
656 ST MARY'S RD,8000988500,OS-ONE STOREY,2017,8,"$170,000","$173,200"
680 ST MARY'S RD,8001016500,OS-ONE STOREY,2016,3,"$217,000","$231,100"
724 ST MARY'S RD,8001478000,OS-ONE STOREY,2016,8,"$230,000","$241,700"
18 SUNSET BLVD,8001491000,OH-ONE & 1/2 STOREY,2017,11,"$335,000","$338,700"
30 SUNSET BLVD,8001489500,OS-ONE STOREY,2017,7,"$289,000","$295,100"
54 SUNSET BLVD,8001485000,TS-TWO STOREY,2016,8,"$405,000","$425,700"
65 SUNSET BLVD,8001466500,OS-ONE STOREY,2016,8,"$230,900","$242,700"
